Datum,MonatlicheDurchschnittsTemperatur
1881-02-01,0.5
1881-03-01,-1.7100000000000009
1881-04-01,1.5599999999999987
1881-05-01,-0.8900000000000006
1881-06-01,-0.23000000000000043
1881-07-01,-0.0899999999999963
1881-08-01,0.24999999999999645
1881-09-01,0.32000000000000384
1881-10-01,-0.379999999999999
1881-11-01,0.9599999999999937
1881-12-01,0.610000000000003
1882-01-01,0.030000000000001137
1882-02-01,-2.020000000000003
1882-03-01,1.5800000000000018
1882-04-01,-0.9199999999999982
1882-05-01,0.370000000000001
1882-06-01,0.09999999999999787
1882-07-01,-0.2700000000000031
1882-08-01,0.22000000000000242
1882-09-01,0.08999999999999986
1882-10-01,0.28999999999999915
1882-11-01,-0.9999999999999964
1882-12-01,-0.5400000000000027
1883-01-01,-0.3000000000000007
1883-02-01,0.7800000000000011
1883-03-01,0.21000000000000085
1883-04-01,0.5299999999999976
1883-05-01,0.10999999999999943
1883-06-01,-0.09999999999999787
1883-07-01,0.3200000000000003
1883-08-01,-0.8200000000000003
1883-09-01,-0.6099999999999994
1883-10-01,0.3999999999999986
1883-11-01,0.41000000000000014
1883-12-01,-0.029999999999997584
1884-01-01,0.9199999999999982
1884-02-01,-1.1999999999999993
1884-03-01,0.05000000000000071
1884-04-01,-1.3800000000000026
1884-05-01,-0.0899999999999963
1884-06-01,0.5799999999999983
1884-07-01,0.5199999999999996
1884-08-01,0.6600000000000001
1884-09-01,-0.23000000000000043
1884-10-01,-0.129999999999999
1884-11-01,-0.379999999999999
1884-12-01,0.41999999999999815
1885-01-01,-0.6700000000000017
1885-02-01,0.2900000000000027
1885-03-01,0.519999999999996
1885-04-01,1.7800000000000047
1885-05-01,-0.05000000000000426
1885-06-01,-0.6099999999999959
1885-07-01,-0.8000000000000007
1885-08-01,-0.46999999999999886
1885-09-01,0.23999999999999844
1885-10-01,-0.28999999999999915
1885-11-01,0.8099999999999987
1885-12-01,0.7299999999999969
1886-01-01,-2.0899999999999963
1886-02-01,-0.08000000000000185
1886-03-01,0.8700000000000045
1886-04-01,-0.6500000000000021
1886-05-01,-0.10000000000000142
1886-06-01,0.34999999999999787
1886-07-01,0.4700000000000024
1886-08-01,0.3299999999999983
1886-09-01,0.05000000000000071
1886-10-01,0.4200000000000017
1886-11-01,-0.7500000000000036
1886-12-01,-1.769999999999996
1887-01-01,2.1700000000000017
1887-02-01,0.4299999999999997
1887-03-01,-1.110000000000003
1887-04-01,-0.15000000000000213
1887-05-01,0.24000000000000554
1887-06-01,0.5599999999999987
1887-07-01,-0.38000000000000256
1887-08-01,-0.4399999999999977
1887-09-01,0.8099999999999987
1887-10-01,-0.990000000000002
1887-11-01,0.860000000000003
1887-12-01,1.009999999999998
1888-01-01,-0.22000000000000242
1888-02-01,-0.8499999999999979
1888-03-01,1.0100000000000016
1888-04-01,0.4200000000000017
1888-05-01,-0.7200000000000024
1888-06-01,-0.8300000000000018
1888-07-01,0.6500000000000021
1888-08-01,0.03999999999999915
1888-09-01,-0.8499999999999979
1888-10-01,0.5
1888-11-01,0.259999999999998
1888-12-01,3.552713678800501e-15
1889-01-01,-1.4299999999999997
1889-02-01,1.8599999999999959
1889-03-01,-0.9499999999999993
1889-04-01,-0.41000000000000014
1889-05-01,0.7100000000000009
1889-06-01,0.33999999999999986
1889-07-01,-1.009999999999998
1889-08-01,-0.16000000000000014
1889-09-01,0.01999999999999602
1889-10-01,0.6000000000000014
1889-11-01,-1.259999999999998
1889-12-01,0.10999999999999588
1890-01-01,0.8800000000000026
1890-02-01,0.5100000000000016
1890-03-01,-1.5900000000000034
1890-04-01,0.9100000000000001
1890-05-01,-0.8500000000000014
1890-06-01,-0.13999999999999702
1890-07-01,0.6499999999999986
1890-08-01,0.1700000000000017
1890-09-01,-0.129999999999999
1890-10-01,-0.25000000000000355
1890-11-01,0.8300000000000018
1890-12-01,1.0899999999999999
1891-01-01,0.09999999999999787
1891-02-01,-2.2399999999999984
1891-03-01,0.5100000000000016
1891-04-01,-0.8000000000000007
1891-05-01,1.3900000000000006
1891-06-01,0.08000000000000185
1891-07-01,-0.33000000000000185
1891-08-01,0.34999999999999787
1891-09-01,0.4700000000000024
